"PERSONS" "WARD" "QUESTION" "MAILGRP" "PHONEGRP" "PERSNGRP" "APPEAL" "CONTACT" "MAILINGS" "AGE" "MAJORPTY" "VOTE960" "VOTE961" "MAILCALL" "VOTED98" "PHNSCRPT" "DISMC" "DISPHN" "PHNC" "PHNTRT1" "PHNTRT2" "PHNC1" "PHNC2" "NEW" "phone" "AGE2"
"2162" 2 "19" 1 0 0 0 1 0 0 68 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 46.24
"2164" 2 "26" 0 0 0 0 1 0 0 34 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 11.56
"2166" 2 "20" 1 0 0 0 3 0 0 73 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 53.29
"2168" 2 "20" 0 0 0 0 1 0 0 52 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 27.04
"2169" 2 "2" 1 0 0 0 3 0 0 39 0 1 0 0 1 0 99 99 0 0 0 0 0 0 0 15.21
"2174" 2 "25" 0 0 0 0 2 0 0 35 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 12.25
"2179" 2 "26" 1 0 0 0 2 0 0 35 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 12.25
"2180" 2 "13" 0 0 0 0 2 0 0 73 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 53.29
"2181" 2 "17" 1 0 0 0 3 0 0 43 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 18.49
"2182" 2 "12" 0 0 0 0 2 0 0 76 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 57.76
"2183" 2 "25" 1 0 0 0 2 0 0 45 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 20.25
"2187" 2 "15" 1 0 0 0 3 0 0 47 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 22.09
"2188" 2 "17" 1 0 0 0 3 0 0 49 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 24.01
"2191" 2 "30" 1 0 0 0 1 0 0 43 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 18.49
"2193" 2 "23" 1 0 0 0 1 0 0 82 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 67.24
"2194" 2 "2" 1 0 0 0 3 0 0 59 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 34.81
"2196" 2 "30" 1 0 0 0 1 0 0 49 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 24.01
"2200" 2 "24" 0 0 0 0 2 0 0 34 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 11.56
"2201" 2 "24" 0 0 0 0 3 0 0 37 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 13.69
"2206" 2 "17" 1 0 0 0 1 0 0 62 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 38.44
"2207" 2 "23" 1 0 0 0 1 0 0 74 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 54.76
"2208" 2 "17" 1 0 0 0 2 0 0 61 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 37.21
"2209" 2 "22" 1 0 0 0 2 0 0 26 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 6.76
"2210" 2 "25" 1 0 0 0 2 0 0 48 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 23.04
"2212" 2 "29" 0 0 0 0 2 0 0 38 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 14.44
"2215" 2 "10" 1 0 0 0 2 0 0 81 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 65.61
"2216" 2 "18" 1 0 0 0 1 0 0 50 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 25
"2220" 2 "8" 1 0 0 0 3 0 0 47 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 22.09
"2221" 2 "10" 0 0 0 0 3 0 0 48 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 23.04
"2222" 2 "10" 1 0 0 0 2 0 0 50 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 25
"2223" 2 "14" 1 0 0 0 3 0 0 36 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 12.96
"2228" 2 "12" 1 0 0 0 1 0 0 46 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 21.16
"2229" 2 "26" 1 0 0 0 1 0 0 34 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 11.56
"2230" 2 "17" 0 0 0 0 3 0 0 85 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 72.25
"2231" 2 "14" 0 0 0 0 1 0 0 39 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 15.21
"2232" 2 "12" 0 0 0 0 1 0 0 68 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 46.24
"2233" 2 "20" 1 0 0 0 2 0 0 63 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 39.69
"2236" 2 "26" 1 0 0 0 2 0 0 48 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 23.04
"2238" 2 "25" 0 0 0 0 2 0 0 31 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 9.61
"2240" 2 "8" 1 0 0 0 3 0 0 65 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 42.25
"2241" 2 "17" 1 0 0 0 3 0 0 75 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 56.25
"2243" 2 "9" 1 0 0 0 3 0 0 32 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 10.24
"2245" 2 "27" 1 0 0 0 3 0 0 36 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 12.96
"2246" 2 "13" 1 0 0 0 2 0 0 39 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 15.21
"2248" 2 "15" 1 0 0 0 1 0 0 68 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 46.24
"2249" 2 "23" 1 0 0 0 3 0 0 26 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 6.76
"2251" 2 "25" 1 0 0 0 2 0 0 41 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 16.81
"2253" 2 "26" 1 0 0 0 3 0 0 19 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 3.61
"2254" 2 "19" 0 0 0 0 3 0 0 31 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 9.61
"2255" 2 "28" 0 0 0 0 2 0 0 61 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 37.21
"2258" 2 "5" 1 0 0 0 2 0 0 77 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 59.29
"2259" 2 "9" 1 0 0 0 3 0 0 25 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 6.25
"2260" 2 "25" 0 0 0 0 3 0 0 69 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 47.61
"2261" 2 "18" 1 0 0 0 3 0 0 73 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 53.29
"2262" 2 "2" 1 0 0 0 2 0 0 42 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 17.64
"2263" 2 "24" 0 0 0 0 2 0 0 46 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 21.16
"2264" 2 "12" 1 0 0 0 3 0 0 38 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 14.44
"2266" 2 "24" 1 0 0 0 1 0 0 47 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 22.09
"2269" 2 "22" 0 0 0 0 1 0 0 22 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 4.84
"2270" 2 "24" 0 0 0 0 1 0 0 35 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 12.25
"2271" 2 "9" 1 0 0 0 3 0 0 49 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 24.01
"2274" 2 "16" 0 0 0 0 3 0 0 53 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 28.09
"2275" 2 "25" 0 0 0 0 2 0 0 36 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 12.96
"2276" 2 "26" 1 0 0 0 2 0 0 57 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 32.49
"2279" 2 "30" 1 0 0 0 2 0 0 20 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 4
"2281" 2 "28" 1 0 0 0 1 0 0 51 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 26.01
"2282" 2 "24" 1 0 0 0 3 0 0 33 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 10.89
"2284" 2 "26" 1 0 0 0 1 0 0 74 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 54.76
"2286" 2 "2" 1 0 0 0 3 0 0 42 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 17.64
"2287" 2 "22" 1 0 0 0 1 0 0 31 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 9.61
"2292" 2 "24" 1 0 0 0 2 0 0 54 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 29.16
"2298" 2 "20" 1 0 0 0 3 0 0 44 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 19.36
"2299" 2 "30" 0 0 0 0 1 0 0 64 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 40.96
"2300" 2 "18" 0 0 0 0 3 0 0 49 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 24.01
"2301" 2 "23" 1 0 0 0 1 0 0 38 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 14.44
"2302" 2 "9" 0 0 0 0 3 0 0 25 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 6.25
"2305" 2 "30" 1 0 0 0 3 0 0 46 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 21.16
"2307" 2 "21" 1 0 0 0 1 0 0 53 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 28.09
"2309" 2 "19" 1 0 0 0 3 0 0 41 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 16.81
"2310" 2 "21" 1 0 0 0 1 0 0 21 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 4.41
"2311" 2 "8" 0 0 0 0 2 0 0 63 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 39.69
"2312" 2 "19" 1 0 0 0 2 0 0 71 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 50.41
"2313" 2 "19" 0 0 0 0 1 0 0 51 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 26.01
"2318" 2 "25" 1 0 0 0 2 0 0 55 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 30.25
"2319" 2 "10" 1 0 0 0 3 0 0 48 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 23.04
"2320" 2 "25" 1 0 0 0 2 0 0 42 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 17.64
"2321" 2 "7" 1 0 0 0 3 0 0 27 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 7.29
"2323" 2 "6" 1 0 0 0 2 0 0 71 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 50.41
"2325" 2 "10" 0 0 0 0 1 0 0 50 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 25
"2326" 2 "8" 1 0 0 0 2 0 0 60 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 36
"2329" 2 "13" 1 0 0 0 2 0 0 40 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 16
"2330" 2 "27" 1 0 0 0 3 0 0 58 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 33.64
"2332" 2 "26" 1 0 0 0 3 0 0 28 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 7.84
"2334" 2 "4" 1 0 0 0 2 0 0 21 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 4.41
"2336" 2 "15" 1 0 0 0 2 0 0 23 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 5.29
"2337" 2 "4" 1 0 0 0 3 0 0 47 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 22.09
"2338" 2 "24" 0 0 0 0 1 0 0 71 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 50.41
"2339" 2 "26" 1 0 0 0 2 0 0 39 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 15.21
"2342" 2 "19" 0 0 0 0 1 0 0 44 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 19.36
"2344" 2 "18" 1 0 0 0 3 0 0 30 0 0 0 0 1 0 99 99 0 0 0 0 0 1 0 9
"2345" 2 "26" 1 0 0 0 2 0 0 43 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 18.49
"2346" 2 "22" 0 0 0 0 3 0 0 97 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 94.09
"2349" 2 "27" 0 0 0 0 1 0 0 44 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 19.36
"2351" 2 "5" 1 0 0 0 2 0 0 21 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 4.41
"2361" 2 "9" 1 0 0 0 2 0 0 29 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 8.41
"2364" 2 "18" 1 0 0 0 3 0 0 27 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 7.29
"2366" 2 "27" 1 0 0 0 1 0 0 23 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 5.29
"2373" 2 "19" 1 0 0 0 2 0 0 59 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 34.81
"2374" 2 "12" 1 0 0 0 3 0 0 84 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 70.56
"2377" 2 "5" 1 0 0 0 2 0 0 42 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 17.64
"2379" 2 "29" 1 0 0 0 2 0 0 29 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 8.41
"2380" 2 "3" 0 0 0 0 1 0 0 57 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 32.49
"2381" 2 "24" 1 0 0 0 2 0 0 20 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 4
"2389" 2 "28" 1 0 0 0 3 0 0 44 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 19.36
"2397" 2 "27" 1 0 0 0 2 0 0 28 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 7.84
"2399" 2 "6" 1 0 0 0 2 0 0 89 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 79.21
"2401" 2 "10" 1 0 0 0 1 0 0 32 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 10.24
"2402" 2 "14" 1 0 0 0 2 0 0 49 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 24.01
"2403" 2 "8" 0 0 0 0 3 0 0 42 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 17.64
"2404" 2 "27" 1 0 0 0 2 0 0 81 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 65.61
"2405" 2 "4" 1 0 0 0 1 0 0 35 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 12.25
"2406" 2 "4" 1 0 0 0 2 0 0 68 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 46.24
"2408" 2 "25" 0 0 0 0 3 0 0 32 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 10.24
"2410" 2 "26" 1 0 0 0 3 0 0 51 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 26.01
"2412" 2 "17" 0 0 0 0 1 0 0 53 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 28.09
"2413" 2 "18" 1 0 0 0 2 0 0 38 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 14.44
"2414" 2 "28" 1 0 0 0 1 0 0 62 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 38.44
"2416" 2 "24" 0 0 0 0 1 0 0 51 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 26.01
"2418" 2 "19" 1 0 0 0 3 0 0 24 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 5.76
"2421" 2 "20" 0 0 0 0 2 0 0 33 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 10.89
"2424" 2 "4" 1 0 0 0 2 0 0 22 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 4.84
"2427" 2 "14" 0 0 0 0 1 0 0 37 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 13.69
"2434" 2 "21" 1 0 0 0 2 0 0 43 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 18.49
"2435" 2 "29" 0 0 0 0 1 0 0 38 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 14.44
"2438" 2 "3" 0 0 0 0 3 0 0 48 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 23.04
"2441" 2 "21" 0 0 0 0 2 0 0 29 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 8.41
"2444" 2 "24" 0 0 0 0 1 0 0 37 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 13.69
"2446" 2 "10" 1 0 0 0 2 0 0 37 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 13.69
"2447" 2 "27" 0 0 0 0 3 0 0 75 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 56.25
"2449" 2 "21" 0 0 0 0 3 0 0 60 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 36
"2451" 2 "30" 1 0 0 0 2 0 0 37 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 13.69
"2452" 2 "30" 1 0 0 0 3 0 0 25 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 6.25
"2453" 2 "4" 1 0 0 0 1 0 0 53 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 28.09
"2456" 2 "26" 1 0 0 0 1 0 0 41 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 16.81
"2459" 2 "12" 1 0 0 0 2 0 0 51 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 26.01
"2461" 2 "24" 0 0 0 0 3 0 0 35 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 12.25
"2462" 2 "21" 0 0 0 0 2 0 0 43 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 18.49
"2464" 2 "28" 1 0 0 0 1 0 0 50 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 25
"2466" 2 "22" 1 0 0 0 1 0 0 20 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 4
"2467" 2 "27" 0 0 0 0 1 0 0 39 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 15.21
"2469" 2 "23" 0 0 0 0 2 0 0 21 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 4.41
"2470" 2 "23" 0 0 0 0 2 0 0 47 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 22.09
"2472" 2 "19" 1 0 0 0 3 0 0 71 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 50.41
"2474" 2 "26" 1 0 0 0 1 0 0 35 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 12.25
"2476" 2 "7" 1 0 0 0 2 0 0 56 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 31.36
"2479" 2 "21" 1 0 0 0 2 0 0 30 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 9
"2480" 2 "6" 1 0 0 0 3 0 0 52 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 27.04
"2481" 2 "22" 1 0 0 0 1 0 0 57 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 32.49
"2483" 2 "12" 1 0 0 0 1 0 0 28 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 7.84
"2486" 2 "8" 1 0 0 0 2 0 0 37 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 13.69
"2488" 2 "13" 1 0 0 0 2 0 0 38 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 14.44
"2489" 2 "21" 1 0 0 0 2 0 0 69 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 47.61
"2491" 2 "6" 1 0 0 0 2 0 0 37 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 13.69
"2493" 2 "4" 1 0 0 0 2 0 0 56 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 31.36
"2495" 2 "18" 0 0 0 0 1 0 0 65 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 42.25
"2497" 2 "22" 0 0 0 0 1 0 0 27 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 7.29
"2498" 2 "3" 1 0 0 0 2 0 0 42 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 17.64
"2501" 2 "6" 1 0 0 0 1 0 0 23 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 5.29
"2503" 2 "28" 0 0 0 0 1 0 0 50 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 25
"2509" 2 "4" 0 0 0 0 2 0 0 36 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 12.96
"2512" 2 "28" 0 0 0 0 1 0 0 74 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 54.76
"2514" 2 "25" 0 0 0 0 3 0 0 35 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 12.25
"2515" 2 "18" 1 0 0 0 2 0 0 53 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 28.09
"2517" 2 "27" 1 0 0 0 2 0 0 59 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 34.81
"2518" 2 "18" 0 0 0 0 1 0 0 53 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 28.09
"2519" 2 "25" 1 0 0 0 3 0 0 57 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 32.49
"2525" 2 "20" 0 0 0 0 1 0 0 22 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 4.84
"2526" 2 "6" 1 0 0 0 3 0 0 78 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 60.84
"2527" 2 "28" 0 0 0 0 3 0 0 46 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 21.16
"2530" 2 "29" 1 0 0 0 3 0 0 33 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 10.89
"2533" 2 "18" 1 0 0 0 2 0 0 35 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 12.25
"2534" 2 "9" 0 0 0 0 3 0 0 69 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 47.61
"2536" 2 "27" 1 0 0 0 3 0 0 33 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 10.89
"2538" 2 "28" 0 0 0 0 1 0 0 34 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 11.56
"2542" 2 "4" 0 0 0 0 1 0 0 34 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 11.56
"2543" 2 "20" 1 0 0 0 3 0 0 46 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 21.16
"2550" 2 "23" 1 0 0 0 3 0 0 32 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 10.24
"2551" 2 "14" 1 0 0 0 3 0 0 53 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 28.09
"2552" 2 "22" 0 0 0 0 1 0 0 44 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 19.36
"2554" 2 "25" 1 0 0 0 1 0 0 45 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 20.25
"2561" 2 "8" 1 0 0 0 1 0 0 37 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 13.69
"2565" 2 "30" 0 0 0 0 3 0 0 46 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 21.16
"2566" 2 "22" 0 0 0 0 2 0 0 41 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 16.81
"2571" 2 "22" 1 0 0 0 1 0 0 58 0 1 0 0 1 0 99 99 0 0 0 0 0 0 0 33.64
"2572" 2 "26" 1 0 0 0 3 0 0 64 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 40.96
"2574" 2 "26" 1 0 0 0 2 0 0 55 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 30.25
"2575" 2 "24" 1 0 0 0 3 0 0 56 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 31.36
"2578" 2 "30" 0 0 0 0 1 0 0 29 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 8.41
"2579" 2 "26" 1 0 0 0 3 0 0 42 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 17.64
"2584" 2 "2" 0 0 0 0 2 0 0 73 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 53.29
"2586" 2 "14" 0 0 0 0 3 0 0 40 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 16
"2588" 2 "27" 0 0 0 0 3 0 0 34 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 11.56
"2593" 2 "5" 0 0 0 0 2 0 0 59 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 34.81
"2595" 2 "20" 0 0 0 0 2 0 0 35 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 12.25
"2596" 2 "13" 1 0 0 0 2 0 0 39 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 15.21
"2598" 2 "21" 1 0 0 0 1 0 0 80 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 64
"2600" 2 "21" 1 0 0 0 1 0 0 55 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 30.25
"2601" 2 "16" 0 0 0 0 1 0 0 23 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 5.29
"2603" 2 "26" 0 0 0 0 1 0 0 77 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 59.29
"2604" 2 "22" 1 0 0 0 3 0 0 36 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 12.96
"2605" 2 "5" 1 0 0 0 3 0 0 74 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 54.76
"2608" 2 "4" 0 0 0 0 1 0 0 35 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 12.25
"2609" 2 "22" 1 0 0 0 3 0 0 49 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 24.01
"2612" 2 "24" 1 0 0 0 2 0 0 42 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 17.64
"2613" 2 "30" 0 0 0 0 2 0 0 20 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 4
"2614" 2 "20" 1 0 0 0 2 0 0 30 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 9
"2618" 2 "30" 1 0 0 0 3 0 0 50 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 25
"2620" 2 "24" 0 0 0 0 1 0 0 22 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 4.84
"2623" 2 "6" 1 0 0 0 1 0 0 35 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 12.25
"2624" 2 "16" 1 0 0 0 1 0 0 39 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 15.21
"2626" 2 "3" 1 0 0 0 2 0 0 28 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 7.84
"2627" 2 "21" 0 0 0 0 2 0 0 42 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 17.64
"2631" 2 "26" 1 0 0 0 3 0 0 59 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 34.81
"2641" 2 "18" 0 0 0 0 3 0 0 64 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 40.96
"2643" 2 "10" 1 0 0 0 3 0 0 48 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 23.04
"2644" 2 "30" 1 0 0 0 2 0 0 38 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 14.44
"2646" 2 "7" 1 0 0 0 2 0 0 23 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 5.29
